State Exports by NAICS Commodities,,,,
Current date: 11/14/2018 6:34 PM (Eastern Standard Time),,,,
State,Commodity,Country,Time,Total Exports Value ($US)
Alabama,337 Furniture & Fixtures,World Total,2015,"36,562,872"
Alabama,337 Furniture & Fixtures,World Total,2016,"27,234,198"
Alabama,337 Furniture & Fixtures,World Total,2017,"25,113,774"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2002,"54,866,308"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2003,"56,433,746"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2004,"114,050,996"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2005,"264,187,280"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2006,"149,821,399"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2007,"91,213,004"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2008,"92,483,023"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2009,"76,349,705"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2010,"96,160,354"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2011,"162,256,973"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2012,"270,799,822"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2013,"352,724,946"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2014,"397,690,510"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2015,"265,219,738"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2016,"283,557,825"
Alabama,339 Miscellaneous Manufactured Commodities,World Total,2017,"229,901,884"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2003,"2,096,552"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2004,"2,331,539"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2005,"1,141,740"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2006,"1,006,804"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2007,"3,665,078"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2008,"4,940,035"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2009,"3,417,276"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2010,"2,652,752"
Alabama,"511 Newspapers, Books & Other Published Matter, Nesoi",World Total,2011,"2,695,981"
Alabama,910 Waste And Scrap,World Total,2002,"103,928,932"
Alabama,910 Waste And Scrap,World Total,2003,"68,050,184"
Alabama,910 Waste And Scrap,World Total,2004,"63,534,162"
Alabama,910 Waste And Scrap,World Total,2005,"88,592,267"
Alabama,910 Waste And Scrap,World Total,2006,"145,160,518"
Alabama,910 Waste And Scrap,World Total,2007,"175,628,885"
Alabama,910 Waste And Scrap,World Total,2008,"160,283,816"
Alabama,910 Waste And Scrap,World Total,2009,"133,922,890"
Alabama,910 Waste And Scrap,World Total,2010,"212,470,868"
Alabama,910 Waste And Scrap,World Total,2011,"239,193,655"
Alabama,910 Waste And Scrap,World Total,2012,"191,770,105"
Alabama,910 Waste And Scrap,World Total,2013,"191,392,107"
Alabama,910 Waste And Scrap,World Total,2014,"206,197,234"
Alabama,910 Waste And Scrap,World Total,2015,"158,058,775"
Alabama,910 Waste And Scrap,World Total,2016,"87,975,091"
Alabama,910 Waste And Scrap,World Total,2017,"124,879,362"
Alabama,920 Used Or Second-hand Merchandise,World Total,2002,"6,802,106"
Alabama,920 Used Or Second-hand Merchandise,World Total,2003,"8,279,224"
Alabama,920 Used Or Second-hand Merchandise,World Total,2004,"12,415,376"
Alabama,920 Used Or Second-hand Merchandise,World Total,2005,"8,712,797"
Alabama,920 Used Or Second-hand Merchandise,World Total,2006,"24,117,834"
Alabama,920 Used Or Second-hand Merchandise,World Total,2007,"9,099,135"
Alabama,920 Used Or Second-hand Merchandise,World Total,2008,"109,779,199"
Alabama,920 Used Or Second-hand Merchandise,World Total,2009,"9,869,479"
Alabama,920 Used Or Second-hand Merchandise,World Total,2010,"12,172,801"
Alabama,920 Used Or Second-hand Merchandise,World Total,2011,"12,011,894"
Alabama,930 Used Or Second-hand Merchandise,World Total,2012,"24,358,076"
Alabama,930 Used Or Second-hand Merchandise,World Total,2013,"24,797,644"
Alabama,930 Used Or Second-hand Merchandise,World Total,2014,"39,611,042"
Alabama,930 Used Or Second-hand Merchandise,World Total,2015,"23,974,026"
Alabama,930 Used Or Second-hand Merchandise,World Total,2016,"20,489,170"
Alabama,930 Used Or Second-hand Merchandise,World Total,2017,"35,153,785"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2002,"34,847,524"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2003,"19,295,767"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2004,"9,119,547"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2005,"2,393,418"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2006,"1,933,854"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2007,"3,793,026"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2008,"5,493,271"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2009,"1,842,040"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2010,"506,069"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2011,"688,913"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2012,"1,289,284"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2013,"244,242"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2014,"1,685,471"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2015,"198,281"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2016,"264,630"
Alabama,980 Goods Returned (exports For Canada Only),World Total,2017,"954,663"
Alabama,990 Other Special Classification Provisions,World Total,2002,"86,929,463"
Alabama,990 Other Special Classification Provisions,World Total,2003,"65,051,639"
Alabama,990 Other Special Classification Provisions,World Total,2004,"88,360,366"
Alabama,990 Other Special Classification Provisions,World Total,2005,"101,041,391"
Alabama,990 Other Special Classification Provisions,World Total,2006,"92,290,487"
Alabama,990 Other Special Classification Provisions,World Total,2007,"114,385,805"
Alabama,990 Other Special Classification Provisions,World Total,2008,"115,982,989"
Alabama,990 Other Special Classification Provisions,World Total,2009,"122,125,054"
Alabama,990 Other Special Classification Provisions,World Total,2010,"91,246,339"
Alabama,990 Other Special Classification Provisions,World Total,2011,"79,887,238"
Alabama,990 Other Special Classification Provisions,World Total,2012,"57,165,581"
Alabama,990 Other Special Classification Provisions,World Total,2013,"62,002,403"
Alabama,990 Other Special Classification Provisions,World Total,2014,"43,937,308"
Alabama,990 Other Special Classification Provisions,World Total,2015,"62,380,201"
Alabama,990 Other Special Classification Provisions,World Total,2016,"82,067,947"
Alabama,990 Other Special Classification Provisions,World Total,2017,"86,034,012"
Alaska,111 Agricultural Products,World Total,2002,"385,705"
Alaska,111 Agricultural Products,World Total,2003,"402,431"
Alaska,111 Agricultural Products,World Total,2004,"648,031"
Alaska,111 Agricultural Products,World Total,2005,"565,051"
Alaska,111 Agricultural Products,World Total,2006,"39,142"
Alaska,111 Agricultural Products,World Total,2007,"145,007"
Alaska,111 Agricultural Products,World Total,2008,"285,498"
Alaska,111 Agricultural Products,World Total,2009,"200,934"
Alaska,111 Agricultural Products,World Total,2010,"30,575"
Alaska,111 Agricultural Products,World Total,2011,"241,963"
Alaska,111 Agricultural Products,World Total,2012,"109,872"
Alaska,111 Agricultural Products,World Total,2013,"916,375"
Alaska,111 Agricultural Products,World Total,2014,"51,124"
Alaska,111 Agricultural Products,World Total,2015,"220,717"
Alaska,111 Agricultural Products,World Total,2016,"1,105,483"
Alaska,111 Agricultural Products,World Total,2017,"1,012,608"
Alaska,112 Livestock & Livestock Products,World Total,2002,"155,764"
Alaska,112 Livestock & Livestock Products,World Total,2003,"211,348"
Alaska,112 Livestock & Livestock Products,World Total,2004,"334,192"
Alaska,112 Livestock & Livestock Products,World Total,2005,"330,004"
Alaska,112 Livestock & Livestock Products,World Total,2006,"506,182"
Alaska,112 Livestock & Livestock Products,World Total,2007,"492,616"
Alaska,112 Livestock & Livestock Products,World Total,2008,"420,304"
Alaska,112 Livestock & Livestock Products,World Total,2009,"404,655"
Alaska,112 Livestock & Livestock Products,World Total,2010,"479,562"
Alaska,112 Livestock & Livestock Products,World Total,2011,"470,898"
Alaska,112 Livestock & Livestock Products,World Total,2012,"478,871"
Alaska,112 Livestock & Livestock Products,World Total,2013,"745,443"
Alaska,112 Livestock & Livestock Products,World Total,2014,"516,770"
Alaska,112 Livestock & Livestock Products,World Total,2015,"1,556,256"
Alaska,112 Livestock & Livestock Products,World Total,2016,"433,768"
Alaska,112 Livestock & Livestock Products,World Total,2017,"308,650"
Alaska,"113 Forestry Products, Nesoi",World Total,2002,"121,040,577"
Alaska,"113 Forestry Products, Nesoi",World Total,2003,"141,249,165"
Alaska,"113 Forestry Products, Nesoi",World Total,2004,"98,635,813"
Alaska,"113 Forestry Products, Nesoi",World Total,2005,"122,941,593"
Alaska,"113 Forestry Products, Nesoi",World Total,2006,"108,265,290"
Alaska,"113 Forestry Products, Nesoi",World Total,2007,"82,571,941"
Alaska,"113 Forestry Products, Nesoi",World Total,2008,"80,993,761"
Alaska,"113 Forestry Products, Nesoi",World Total,2009,"86,377,532"
Alaska,"113 Forestry Products, Nesoi",World Total,2010,"115,030,361"
Alaska,"113 Forestry Products, Nesoi",World Total,2011,"118,157,554"
Alaska,"113 Forestry Products, Nesoi",World Total,2012,"150,955,376"
Alaska,"113 Forestry Products, Nesoi",World Total,2013,"162,581,556"
Alaska,"113 Forestry Products, Nesoi",World Total,2014,"122,527,805"
Alaska,"113 Forestry Products, Nesoi",World Total,2015,"90,290,574"
Alaska,"113 Forestry Products, Nesoi",World Total,2016,"95,823,336"
Alaska,"113 Forestry Products, Nesoi",World Total,2017,"70,369,516"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2002,"1,336,812,572"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2003,"1,401,280,102"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2004,"1,686,967,829"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2005,"1,970,097,954"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2006,"2,021,524,601"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2007,"1,978,088,729"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2008,"1,790,981,929"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2009,"1,623,230,106"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2010,"1,842,113,811"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2011,"2,500,353,197"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2012,"2,218,667,209"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2013,"2,297,692,480"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2014,"2,366,456,875"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2015,"2,447,232,003"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2016,"2,218,000,608"
Alaska,"114 Fish, Fresh/chilled/frozen & Other Marine Products",World Total,2017,"2,534,230,333"
Alaska,211 Oil & Gas,World Total,2002,"140,934,623"
Alaska,211 Oil & Gas,World Total,2003,"148,371,476"
Alaska,211 Oil & Gas,World Total,2004,"166,136,789"
Alaska,211 Oil & Gas,World Total,2005,"140,989,222"
Alaska,211 Oil & Gas,World Total,2006,"156,456,797"
Alaska,211 Oil & Gas,World Total,2007,"110,551,452"
Alaska,211 Oil & Gas,World Total,2008,"305,486,174"
Alaska,211 Oil & Gas,World Total,2009,"256,689,341"
Alaska,211 Oil & Gas,World Total,2010,"366,229,762"
Alaska,211 Oil & Gas,World Total,2011,"210,205,260"
Alaska,211 Oil & Gas,World Total,2012,"144,915,615"
Alaska,211 Oil & Gas,World Total,2013,"50,443,576"
Alaska,211 Oil & Gas,World Total,2014,"290,878,068"
Alaska,211 Oil & Gas,World Total,2015,"246,177,551"
Alaska,211 Oil & Gas,World Total,2016,"146,745,423"
Alaska,211 Oil & Gas,World Total,2017,"86,039,287"
Alaska,212 Minerals & Ores,World Total,2002,"388,994,863"
Alaska,212 Minerals & Ores,World Total,2003,"417,124,601"
Alaska,212 Minerals & Ores,World Total,2004,"519,850,777"
Alaska,212 Minerals & Ores,World Total,2005,"525,225,654"
Alaska,212 Minerals & Ores,World Total,2006,"1,104,424,390"
Alaska,212 Minerals & Ores,World Total,2007,"1,274,681,878"
Alaska,212 Minerals & Ores,World Total,2008,"714,997,960"
Alaska,212 Minerals & Ores,World Total,2009,"886,200,908"
Alaska,212 Minerals & Ores,World Total,2010,"1,361,808,709"
Alaska,212 Minerals & Ores,World Total,2011,"1,839,554,101"
Alaska,212 Minerals & Ores,World Total,2012,"1,532,219,764"
Alaska,212 Minerals & Ores,World Total,2013,"1,521,266,255"
Alaska,212 Minerals & Ores,World Total,2014,"1,778,951,469"
Alaska,212 Minerals & Ores,World Total,2015,"1,472,637,479"
Alaska,212 Minerals & Ores,World Total,2016,"1,525,371,996"
Alaska,212 Minerals & Ores,World Total,2017,"1,794,576,211"
Alaska,311 Food & Kindred Products,World Total,2002,"64,706,403"
Alaska,311 Food & Kindred Products,World Total,2003,"55,463,859"
Alaska,311 Food & Kindred Products,World Total,2004,"49,412,434"
Alaska,311 Food & Kindred Products,World Total,2005,"54,767,600"
Alaska,311 Food & Kindred Products,World Total,2006,"57,310,842"
Alaska,311 Food & Kindred Products,World Total,2007,"42,508,979"
Alaska,311 Food & Kindred Products,World Total,2008,"47,985,085"
Alaska,311 Food & Kindred Products,World Total,2009,"43,778,915"
Alaska,311 Food & Kindred Products,World Total,2010,"42,806,074"
Alaska,311 Food & Kindred Products,World Total,2011,"54,375,424"
Alaska,311 Food & Kindred Products,World Total,2012,"58,694,053"
Alaska,311 Food & Kindred Products,World Total,2013,"21,110,029"
Alaska,311 Food & Kindred Products,World Total,2014,"29,424,484"
Alaska,311 Food & Kindred Products,World Total,2015,"30,833,190"
Alaska,311 Food & Kindred Products,World Total,2016,"32,020,568"
Alaska,311 Food & Kindred Products,World Total,2017,"28,671,821"
Alaska,312 Beverages & Tobacco Products,World Total,2002,"26,526"
Alaska,312 Beverages & Tobacco Products,World Total,2003,"78,407"
Alaska,312 Beverages & Tobacco Products,World Total,2004,"61,802"
Alaska,312 Beverages & Tobacco Products,World Total,2005,"348,959"
Alaska,312 Beverages & Tobacco Products,World Total,2006,"230,972"
Alaska,312 Beverages & Tobacco Products,World Total,2007,"523,810"
Alaska,312 Beverages & Tobacco Products,World Total,2008,"149,013"
Alaska,312 Beverages & Tobacco Products,World Total,2009,"66,907"
Alaska,312 Beverages & Tobacco Products,World Total,2010,"67,228"
Alaska,312 Beverages & Tobacco Products,World Total,2011,"38,777"
Alaska,312 Beverages & Tobacco Products,World Total,2012,"440,084"
Alaska,312 Beverages & Tobacco Products,World Total,2013,"138,994"
Alaska,312 Beverages & Tobacco Products,World Total,2014,"161,160"
Alaska,312 Beverages & Tobacco Products,World Total,2015,"42,317"
Alaska,312 Beverages & Tobacco Products,World Total,2016,"11,734,451"
Alaska,312 Beverages & Tobacco Products,World Total,2017,"1,874,827"
Alaska,313 Textiles & Fabrics,World Total,2002,"205,455"
Alaska,313 Textiles & Fabrics,World Total,2003,"155,617"
Alaska,313 Textiles & Fabrics,World Total,2004,"23,492"
Alaska,313 Textiles & Fabrics,World Total,2005,"256,031"
Alaska,313 Textiles & Fabrics,World Total,2006,"525,231"
Alaska,313 Textiles & Fabrics,World Total,2007,"485,256"
Alaska,313 Textiles & Fabrics,World Total,2008,"78,050"
Alaska,313 Textiles & Fabrics,World Total,2009,"168,894"
Alaska,313 Textiles & Fabrics,World Total,2010,"206,669"
Alaska,313 Textiles & Fabrics,World Total,2011,"193,325"
Alaska,313 Textiles & Fabrics,World Total,2012,"161,849"
